,Gender,Balance,NumOfProducts,IsActiveMember,Geography_France,Geography_Germany,Geography_Spain,Age_bin,Exited
1681,0,0.0,2,0.0,1,0,0,2,0
1682,0,129605.98,2,1.0,0,1,0,0,0
1683,1,115024.61,1,1.0,1,0,0,2,0
1684,1,0.0,1,0.0,1,0,0,0,0
1685,1,143390.11,1,1.0,0,0,1,1,0
1686,0,0.0,2,0.0,1,0,0,0,0
1687,1,0.0,2,1.0,1,0,0,2,0
1688,1,0.0,2,1.0,1,0,0,2,0
1689,1,102535.57,1,1.0,1,0,0,0,0
1690,1,139825.56,1,1.0,1,0,0,0,0
1691,0,0.0,2,1.0,1,0,0,1,0
1692,0,145747.43,1,1.0,1,0,0,1,0
1693,0,139561.46,1,1.0,0,0,1,3,0
1694,0,0.0,2,0.0,1,0,0,3,0
1695,0,0.0,2,1.0,0,0,1,2,0
1696,0,0.0,2,0.0,1,0,0,3,0
1697,1,121691.54,2,0.0,0,0,1,0,0
1698,0,0.0,2,0.0,1,0,0,2,0
1699,1,0.0,1,0.0,0,0,1,1,0
1700,1,125396.24,1,1.0,0,1,0,1,0
1701,1,0.0,1,1.0,0,0,1,0,0
1702,1,0.0,2,0.0,1,0,0,0,0
1703,1,0.0,1,0.0,1,0,0,3,0
1704,0,160133.88,1,1.0,0,1,0,2,0
1705,1,90594.55,1,1.0,0,0,1,1,0
1706,0,96656.88,1,0.0,1,0,0,1,0
1707,1,0.0,2,0.0,1,0,0,1,0
1708,0,130931.83,2,0.0,1,0,0,2,0
1709,0,0.0,2,0.0,1,0,0,0,0
1710,1,0.0,1,0.0,1,0,0,1,0
1711,0,132906.88,1,1.0,0,1,0,0,0
1712,0,0.0,2,1.0,1,0,0,0,0
1713,1,0.0,2,0.0,1,0,0,0,0
1714,1,0.0,2,1.0,1,0,0,1,0
1715,0,0.0,2,0.0,1,0,0,2,0
1716,1,0.0,2,1.0,0,0,1,2,0
1717,0,0.0,1,0.0,1,0,0,1,0
1718,1,0.0,2,0.0,1,0,0,2,0
1719,1,0.0,2,0.0,1,0,0,1,0
1720,1,78833.15,1,0.0,1,0,0,0,0
1721,1,0.0,2,1.0,1,0,0,0,0
1722,0,132436.04,1,0.0,0,1,0,0,0
1723,0,0.0,2,1.0,1,0,0,1,0
1724,1,0.0,2,1.0,0,0,1,1,0
1725,0,0.0,2,0.0,1,0,0,1,0
1726,0,0.0,2,0.0,1,0,0,3,0
1727,0,0.0,2,1.0,0,0,1,0,0
1728,0,0.0,2,1.0,1,0,0,3,0
1729,0,113617.28,1,1.0,1,0,0,1,0
1730,0,96798.79,2,1.0,0,1,0,2,0
1731,0,0.0,2,0.0,1,0,0,0,0
1732,0,123599.48,1,1.0,0,0,1,4,0
1733,0,0.0,2,1.0,0,0,1,2,0
1734,1,0.0,2,0.0,1,0,0,1,0
1735,0,0.0,2,0.0,1,0,0,1,0
1736,1,0.0,2,0.0,1,0,0,0,0
1737,1,0.0,2,0.0,1,0,0,2,0
1738,1,0.0,2,0.0,1,0,0,1,0
1739,0,0.0,2,0.0,1,0,0,2,0
1740,0,0.0,1,0.0,0,0,1,1,0
1741,0,0.0,2,0.0,0,0,1,3,0
1742,0,0.0,2,0.0,0,0,1,3,0
1743,1,155417.18,1,1.0,1,0,0,2,0
1744,0,0.0,2,0.0,1,0,0,4,0
1745,1,0.0,2,0.0,1,0,0,1,0
1746,1,0.0,2,0.0,0,0,1,4,0
1747,1,0.0,2,1.0,1,0,0,0,0
1748,1,0.0,2,0.0,0,0,1,1,0
1749,0,0.0,1,1.0,0,0,1,4,0
1750,0,0.0,2,0.0,0,0,1,2,0
1751,1,0.0,2,1.0,1,0,0,1,0
1752,0,102749.54,1,1.0,0,1,0,1,0
1753,1,160579.17,2,1.0,0,1,0,0,0
1754,1,115217.72,1,1.0,0,1,0,3,0
1755,0,117696.67,1,1.0,1,0,0,0,0
1756,1,0.0,2,0.0,1,0,0,4,0
1757,1,135071.12,1,1.0,0,0,1,2,0
1758,0,135867.24,1,0.0,1,0,0,1,0
1759,0,0.0,1,1.0,1,0,0,4,0
1760,1,0.0,2,0.0,0,0,1,1,0
1761,0,0.0,3,1.0,1,0,0,0,0
1762,0,0.0,1,1.0,0,0,1,1,0
1763,0,121863.61,1,1.0,0,1,0,4,0
1764,1,0.0,2,1.0,1,0,0,2,0
1765,0,0.0,1,0.0,1,0,0,1,0
1766,0,147974.85,2,1.0,0,1,0,4,0
1767,1,0.0,2,0.0,1,0,0,2,0
1768,0,140931.88,1,1.0,0,0,1,1,0
1769,0,182123.79,2,0.0,1,0,0,2,0
1770,0,0.0,2,1.0,1,0,0,2,0
1771,0,0.0,2,0.0,1,0,0,0,0
1772,1,0.0,2,0.0,1,0,0,4,0
1773,0,0.0,2,0.0,1,0,0,4,0
1774,0,0.0,2,1.0,1,0,0,0,0
1775,1,118822.9,1,0.0,0,1,0,3,0
1776,0,0.0,2,1.0,1,0,0,0,0
1777,0,0.0,2,1.0,1,0,0,2,0
1778,1,0.0,2,0.0,1,0,0,0,0
1779,0,119545.48,2,0.0,0,1,0,0,0
1780,0,0.0,1,0.0,0,0,1,0,0
1781,1,0.0,2,1.0,1,0,0,0,0
1782,0,0.0,2,1.0,1,0,0,0,0
1783,0,0.0,2,0.0,0,0,1,2,0
1784,0,0.0,2,0.0,1,0,0,0,0
1785,0,0.0,2,1.0,1,0,0,3,0
1786,0,0.0,2,1.0,1,0,0,2,0
1787,1,84438.57,1,0.0,0,0,1,2,0
1788,1,107713.57,1,1.0,0,1,0,0,0
1789,1,0.0,2,1.0,1,0,0,0,0
1790,1,161887.81,2,0.0,1,0,0,3,0
1791,0,137222.77,2,1.0,1,0,0,0,0
1792,0,132767.66,2,0.0,0,1,0,2,0
1793,0,98362.78,1,1.0,0,0,1,1,0
1794,0,141665.63,2,0.0,1,0,0,2,0
1795,0,94486.47,2,1.0,1,0,0,1,0
1796,0,0.0,2,0.0,1,0,0,1,0
1797,0,0.0,2,1.0,1,0,0,3,0
1798,0,0.0,2,0.0,1,0,0,2,0
1799,0,108887.52,2,1.0,1,0,0,2,0
1800,1,129855.32,2,1.0,0,1,0,4,0
1801,0,0.0,2,0.0,1,0,0,2,0
1802,0,0.0,2,0.0,0,0,1,1,0
1803,0,136576.19,1,0.0,1,0,0,2,0
1804,0,115282.54,2,1.0,1,0,0,3,0
1805,1,0.0,2,1.0,1,0,0,1,0
1806,0,132725.1,1,0.0,1,0,0,3,0
1807,0,0.0,2,0.0,0,0,1,0,0
1808,1,0.0,2,0.0,1,0,0,3,0
1809,1,117022.06,2,0.0,1,0,0,3,0
1810,0,0.0,2,0.0,0,0,1,3,0
1811,0,0.0,2,1.0,0,0,1,1,0
1812,0,0.0,2,1.0,1,0,0,0,0
1813,0,129860.37,1,0.0,1,0,0,0,0
1814,0,121898.59,1,1.0,1,0,0,0,0
1815,1,0.0,2,0.0,1,0,0,2,0
1816,1,0.0,2,1.0,0,0,1,1,0
1817,0,130878.76,1,1.0,0,1,0,3,0
1818,0,0.0,1,1.0,1,0,0,4,0
1819,1,0.0,2,0.0,1,0,0,4,0
1820,0,0.0,1,1.0,1,0,0,0,0
1821,1,0.0,2,1.0,1,0,0,2,0
1822,1,139542.82,1,0.0,1,0,0,3,0
1823,0,0.0,1,1.0,0,0,1,3,0
1824,0,144318.97,1,1.0,1,0,0,1,0
1825,1,0.0,2,1.0,0,0,1,2,0
1826,0,109946.54,2,1.0,0,1,0,1,0
1827,1,161371.5,2,0.0,0,1,0,0,0
1828,0,0.0,2,0.0,1,0,0,0,0
1829,1,0.0,2,1.0,0,0,1,2,0
1830,0,0.0,1,1.0,0,0,1,2,0
1831,1,0.0,2,0.0,1,0,0,3,0
1832,0,0.0,1,0.0,1,0,0,3,0
1833,1,0.0,1,0.0,1,0,0,1,0
1834,0,0.0,2,0.0,1,0,0,1,0
1835,0,0.0,2,1.0,1,0,0,1,0
1836,1,0.0,1,0.0,1,0,0,2,0
1837,0,0.0,1,0.0,1,0,0,4,0
1838,0,101868.51,2,1.0,0,1,0,2,0
1839,0,0.0,2,0.0,1,0,0,1,0
1840,0,0.0,2,1.0,1,0,0,2,0
1841,1,117412.19,2,0.0,0,0,1,0,0
1842,0,101465.31,1,0.0,0,1,0,1,0
1843,0,101090.27,1,0.0,0,0,1,1,0
1844,0,0.0,2,0.0,0,0,1,1,0
1845,0,0.0,2,1.0,0,0,1,0,0
1846,0,102088.59,1,1.0,1,0,0,1,0
1847,0,0.0,2,0.0,0,0,1,3,0
1848,1,0.0,2,1.0,1,0,0,1,0
1849,1,0.0,2,1.0,1,0,0,2,0
1850,1,95624.36,1,1.0,1,0,0,1,0
1851,1,0.0,2,1.0,1,0,0,0,0
1852,0,0.0,2,1.0,0,0,1,2,0
1853,1,121542.53,2,1.0,0,1,0,1,0
1854,1,0.0,2,0.0,0,0,1,0,0
1855,1,0.0,2,1.0,0,0,1,2,0
1856,1,0.0,2,0.0,1,0,0,2,0
1857,0,95813.76,2,1.0,1,0,0,2,0
1858,0,141551.29,1,0.0,0,1,0,0,0
1859,0,0.0,2,1.0,1,0,0,4,0
1860,0,0.0,1,1.0,1,0,0,2,0
1861,1,0.0,1,0.0,1,0,0,0,0
1862,0,0.0,2,1.0,1,0,0,3,0
1863,1,128100.28,1,0.0,0,1,0,2,0
1864,0,0.0,2,0.0,0,0,1,3,0
1865,1,0.0,1,1.0,1,0,0,2,0
1866,1,0.0,2,0.0,0,0,1,2,0
1867,1,0.0,1,1.0,0,0,1,3,0
1868,0,145973.88,1,0.0,1,0,0,3,0
1869,0,84493.03,1,0.0,1,0,0,2,0
1870,0,128065.12,1,0.0,0,0,1,0,0
1871,0,0.0,2,1.0,1,0,0,3,0
1872,1,105563.0,1,0.0,1,0,0,2,0
1873,1,0.0,2,0.0,0,0,1,0,0
1874,0,0.0,2,0.0,1,0,0,3,0
1875,0,144351.86,1,0.0,0,1,0,3,0
1876,0,0.0,2,0.0,0,0,1,3,0
1877,0,103560.55,2,0.0,0,0,1,0,0
1878,0,0.0,2,0.0,1,0,0,1,0
1879,0,160777.9,1,1.0,0,0,1,1,0
1880,1,0.0,1,0.0,1,0,0,2,0
1881,0,0.0,2,1.0,1,0,0,1,0
1882,0,0.0,2,1.0,1,0,0,1,0
1883,1,0.0,2,1.0,1,0,0,2,0
1884,0,0.0,2,0.0,1,0,0,3,0
1885,0,0.0,2,1.0,1,0,0,1,0
1886,0,125923.57,1,0.0,1,0,0,3,0
1887,1,102784.65,1,1.0,0,1,0,0,0
1888,1,0.0,2,0.0,1,0,0,2,0
1889,0,0.0,2,1.0,1,0,0,2,0
1890,0,162657.55,2,1.0,0,0,1,2,0
1891,0,0.0,1,0.0,1,0,0,1,0
1892,1,157777.58,1,0.0,1,0,0,2,0
1893,1,0.0,2,1.0,1,0,0,4,0
1894,0,0.0,2,1.0,1,0,0,0,0
1895,1,125341.69,1,1.0,0,0,1,1,0
1896,1,0.0,2,1.0,1,0,0,4,0
1897,0,0.0,2,1.0,1,0,0,4,0
1898,0,95947.76,1,1.0,1,0,0,2,0
1899,0,0.0,2,0.0,0,0,1,3,0
1900,0,170184.99,1,0.0,0,0,1,0,0
1901,0,0.0,2,0.0,0,0,1,3,0
1902,0,180293.84,2,1.0,0,1,0,0,0
1903,0,0.0,2,1.0,0,0,1,0,0
1904,1,0.0,2,1.0,0,0,1,1,0
1905,1,121151.05,2,1.0,0,1,0,1,0
1906,1,130206.28,2,0.0,0,1,0,0,0
1907,0,72079.71,1,1.0,1,0,0,0,0
1908,1,0.0,2,1.0,1,0,0,0,0
1909,0,0.0,1,0.0,1,0,0,1,0
1910,1,121418.62,1,1.0,1,0,0,2,0
1911,0,103399.87,1,0.0,0,0,1,4,0
1912,0,129855.32,2,1.0,0,1,0,2,0
1913,0,145260.23,1,0.0,0,1,0,2,0
1914,0,154983.98,2,0.0,0,1,0,0,0
1915,0,0.0,2,1.0,1,0,0,3,0
1916,0,0.0,2,1.0,0,0,1,1,0
1917,0,103731.58,1,0.0,1,0,0,0,0
1918,1,0.0,2,0.0,1,0,0,1,0
1919,1,0.0,2,0.0,1,0,0,4,0
1920,0,0.0,2,1.0,0,0,1,0,0
1921,0,0.0,2,0.0,1,0,0,1,0
1922,1,0.0,1,1.0,0,0,1,4,0
1923,0,0.0,2,0.0,0,0,1,2,0
1924,0,0.0,2,1.0,1,0,0,3,0
1925,1,134953.98,1,0.0,1,0,0,4,0
1926,0,137222.68,1,1.0,1,0,0,0,0
1927,0,0.0,1,0.0,1,0,0,0,0
1928,0,0.0,2,0.0,1,0,0,0,0
1929,0,93656.95,1,1.0,0,0,1,4,0
1930,0,126473.33,1,0.0,0,0,1,3,0
1931,1,0.0,2,1.0,1,0,0,2,0
1932,1,0.0,2,1.0,1,0,0,0,0
1933,0,0.0,2,1.0,0,0,1,0,0
1934,1,0.0,2,1.0,1,0,0,0,0
1935,0,115350.63,1,1.0,1,0,0,2,0
1936,1,104356.13,1,0.0,1,0,0,2,0
1937,1,0.0,1,1.0,0,0,1,1,0
1938,0,181627.14,2,1.0,0,1,0,3,0
1939,1,0.0,2,1.0,1,0,0,2,0
1940,1,0.0,2,0.0,1,0,0,0,0
1941,0,152292.65,1,0.0,1,0,0,0,0
1942,1,0.0,2,0.0,1,0,0,3,0
1943,0,155393.98,1,1.0,0,1,0,1,0
1944,0,0.0,2,0.0,1,0,0,1,0
1945,0,127864.26,2,0.0,1,0,0,2,0
1946,0,0.0,2,0.0,0,0,1,1,0
1947,0,142767.39,2,1.0,1,0,0,4,0
1948,1,0.0,2,1.0,0,0,1,2,0
1949,0,104254.04,1,1.0,0,0,1,3,0
1950,0,0.0,2,0.0,0,0,1,0,0
1951,0,0.0,2,0.0,1,0,0,1,0
1952,0,128793.63,1,0.0,0,1,0,0,0
1953,0,142876.98,1,1.0,0,1,0,1,0
1954,1,95448.32,1,1.0,0,1,0,0,0
1955,0,109172.88,2,1.0,0,1,0,4,0
1956,0,119024.75,2,0.0,0,1,0,0,0
1957,0,0.0,2,1.0,0,0,1,3,0
1958,1,44054.84,1,1.0,1,0,0,2,0
1959,0,0.0,2,0.0,1,0,0,2,0
1960,1,0.0,2,1.0,1,0,0,2,0
1961,1,0.0,2,1.0,1,0,0,0,0
1962,0,0.0,2,1.0,0,0,1,3,0
1963,1,145754.87,1,1.0,1,0,0,2,0
1964,0,112181.08,1,1.0,0,0,1,4,0
1965,0,122330.7,2,0.0,0,0,1,0,0
1966,0,0.0,2,0.0,0,0,1,0,0
1967,1,144954.94,2,1.0,0,1,0,2,0
1968,1,0.0,2,1.0,1,0,0,4,0
1969,1,129944.39,2,0.0,1,0,0,1,0
1970,0,0.0,2,1.0,0,0,1,2,0
1971,0,140273.47,1,1.0,0,1,0,4,0
1972,1,0.0,2,1.0,1,0,0,2,0
1973,0,70541.06,1,1.0,1,0,0,4,0
1974,1,0.0,2,1.0,0,0,1,4,0
1975,0,0.0,1,0.0,1,0,0,2,0
1976,0,0.0,2,0.0,1,0,0,3,0
1977,0,134997.49,1,0.0,0,0,1,2,0
1978,0,88786.15,2,0.0,1,0,0,3,0
1979,0,165312.27,2,0.0,1,0,0,0,0
1980,1,140950.92,1,1.0,0,1,0,4,0
1981,0,0.0,2,0.0,1,0,0,1,0
1982,1,122325.58,1,0.0,0,1,0,1,0
1983,0,0.0,2,0.0,1,0,0,0,0
1984,0,121365.3,1,0.0,1,0,0,4,0
1985,0,0.0,2,1.0,1,0,0,2,0
1986,1,85906.65,1,0.0,0,1,0,0,0
1987,1,159863.9,2,0.0,0,1,0,2,0
1988,0,0.0,2,1.0,1,0,0,2,0
1989,1,0.0,1,1.0,1,0,0,1,0
1990,1,0.0,1,0.0,1,0,0,1,0
1991,1,107597.28,2,1.0,0,1,0,3,0
1992,0,87544.94,2,0.0,1,0,0,2,0
1993,0,0.0,2,0.0,0,0,1,1,0
1994,1,0.0,2,1.0,1,0,0,0,0
1995,0,0.0,2,1.0,0,0,1,4,0
1996,0,124216.93,2,1.0,0,1,0,2,0
1997,0,94486.47,1,1.0,1,0,0,0,0
1998,1,0.0,2,1.0,1,0,0,0,0
1999,0,0.0,1,0.0,0,0,1,1,0
2000,1,0.0,2,1.0,1,0,0,2,0
2001,0,0.0,2,0.0,0,0,1,0,0
2002,1,0.0,2,0.0,1,0,0,1,0
2003,1,0.0,2,0.0,1,0,0,0,0
2004,0,123894.43,1,1.0,0,0,1,4,0
2005,1,101629.3,2,1.0,1,0,0,4,0
2006,1,179532.84,1,1.0,0,0,1,0,0
2007,1,0.0,2,1.0,0,0,1,0,0
2008,0,0.0,1,0.0,1,0,0,4,0
2009,0,98415.37,2,1.0,1,0,0,0,0
2010,1,0.0,1,1.0,1,0,0,3,0
2011,0,106834.92,1,1.0,1,0,0,4,0
2012,0,78990.15,1,1.0,1,0,0,4,0
2013,0,0.0,2,0.0,0,0,1,2,0
2014,0,125801.03,2,1.0,0,1,0,3,0
2015,0,0.0,2,1.0,0,0,1,2,0
2016,0,89047.14,1,0.0,0,1,0,2,0
2017,1,0.0,2,0.0,1,0,0,0,0
2018,0,0.0,2,1.0,1,0,0,4,0
2019,0,0.0,1,0.0,0,0,1,0,0
2020,0,0.0,2,1.0,1,0,0,1,0
2021,1,130170.51,1,1.0,1,0,0,2,0
2022,0,0.0,1,0.0,1,0,0,1,0
2023,0,0.0,1,0.0,0,0,1,1,0
2024,0,0.0,2,0.0,1,0,0,2,0
2025,1,0.0,2,1.0,0,0,1,2,0
2026,0,122922.23,2,1.0,0,1,0,1,0
2027,0,0.0,2,1.0,1,0,0,0,0
2028,0,112211.5,1,1.0,0,1,0,0,0
2029,0,0.0,2,1.0,1,0,0,0,0
2030,1,0.0,2,1.0,1,0,0,1,0
2031,0,0.0,2,1.0,1,0,0,2,0
2032,1,147127.81,2,1.0,1,0,0,1,0
2033,1,178827.3,1,1.0,1,0,0,1,0
2034,1,95252.72,2,1.0,0,1,0,1,0
2035,1,0.0,2,1.0,1,0,0,3,0
2036,0,138504.84,2,1.0,0,1,0,4,0
2037,0,134896.58,1,1.0,1,0,0,0,0
2038,1,0.0,1,0.0,1,0,0,1,0
2039,0,123372.3,2,0.0,0,1,0,3,0
2040,1,0.0,2,1.0,0,0,1,4,0
2041,0,0.0,2,0.0,1,0,0,0,0
2042,0,123948.76,2,0.0,0,1,0,0,0
2043,0,0.0,2,0.0,0,0,1,1,0
2044,0,111213.64,1,1.0,0,1,0,1,0
2045,1,0.0,2,0.0,1,0,0,2,0
2046,0,75801.74,1,1.0,1,0,0,1,0
2047,0,0.0,2,1.0,1,0,0,1,0
2048,0,136692.76,1,0.0,1,0,0,4,0
2049,1,0.0,2,1.0,1,0,0,1,0
2050,0,0.0,2,1.0,1,0,0,0,0
2051,0,0.0,1,0.0,0,0,1,2,0
2052,1,0.0,2,1.0,1,0,0,2,0
2053,1,154483.57,1,0.0,1,0,0,1,0
2054,0,0.0,1,0.0,1,0,0,2,0
2055,0,0.0,2,0.0,1,0,0,3,0
2056,0,0.0,2,1.0,1,0,0,2,0
2057,0,142643.54,1,1.0,1,0,0,1,0
2058,1,0.0,2,0.0,1,0,0,0,0
2059,1,76595.08,1,1.0,1,0,0,1,0
2060,0,161766.87,1,0.0,1,0,0,1,0
2061,0,127728.24,2,1.0,1,0,0,0,0
2062,1,0.0,1,1.0,1,0,0,1,0
2063,0,119785.47,2,0.0,1,0,0,1,0
2064,1,0.0,2,1.0,1,0,0,4,0
2065,0,96654.72,2,0.0,1,0,0,1,0
2066,1,0.0,2,0.0,1,0,0,2,0
2067,1,0.0,2,0.0,1,0,0,0,0
2068,0,178742.71,1,1.0,0,0,1,3,0
2069,1,163714.52,1,0.0,1,0,0,1,0
2070,0,133344.43,1,1.0,0,0,1,3,0
2071,1,120596.93,2,1.0,0,1,0,1,0
2072,0,0.0,2,0.0,1,0,0,0,0
2073,0,137963.8,2,0.0,0,1,0,3,0
2074,0,117559.05,2,0.0,1,0,0,2,0
2075,0,0.0,2,1.0,1,0,0,3,0
2076,0,0.0,2,1.0,0,0,1,1,0
2077,0,0.0,2,0.0,1,0,0,2,0
2078,0,157404.02,2,1.0,0,1,0,4,0
2079,0,105423.74,2,0.0,0,1,0,4,0
2080,0,0.0,1,1.0,0,0,1,0,0
2081,1,0.0,2,0.0,1,0,0,1,0
2082,0,0.0,2,1.0,1,0,0,0,0
2083,1,0.0,2,1.0,1,0,0,1,0
2084,0,0.0,2,1.0,1,0,0,2,0
2085,0,131368.3,1,0.0,1,0,0,3,0
2086,1,0.0,2,0.0,1,0,0,3,0
2087,1,0.0,2,1.0,0,0,1,1,0
2088,0,0.0,1,1.0,1,0,0,3,0
2089,0,0.0,2,1.0,1,0,0,3,0
2090,0,107525.07,1,0.0,0,1,0,2,0
2091,1,0.0,2,1.0,0,0,1,2,0
2092,0,142905.51,1,1.0,0,1,0,1,0
2093,1,0.0,2,0.0,1,0,0,0,0
2094,1,124577.33,1,1.0,1,0,0,1,0
2095,0,0.0,2,0.0,1,0,0,1,0
2096,1,0.0,2,0.0,1,0,0,1,0
2097,0,106194.58,1,1.0,1,0,0,3,0
2098,1,0.0,2,0.0,1,0,0,1,0
2099,0,119817.33,2,0.0,0,1,0,2,0
2100,1,101179.23,2,1.0,0,0,1,0,0
2101,1,0.0,1,1.0,1,0,0,2,0
2102,1,0.0,2,0.0,0,0,1,2,0
2103,0,0.0,1,1.0,1,0,0,2,0
2104,1,64900.32,2,1.0,0,1,0,0,0
2105,0,0.0,2,1.0,1,0,0,3,0
2106,0,105397.8,1,0.0,0,1,0,1,0
2107,0,156091.31,2,0.0,0,1,0,3,0
2108,1,0.0,2,1.0,0,0,1,1,0
2109,0,0.0,2,1.0,0,0,1,2,0
2110,1,118079.72,1,1.0,1,0,0,1,0
2111,0,99162.29,2,1.0,0,1,0,1,0
2112,0,124693.48,1,1.0,1,0,0,0,0
2113,0,81525.93,1,1.0,1,0,0,3,0
2114,0,0.0,2,0.0,1,0,0,2,0
2115,0,0.0,2,1.0,1,0,0,2,0
2116,0,121405.04,1,1.0,1,0,0,3,0
2117,0,0.0,1,1.0,1,0,0,2,0
2118,0,0.0,2,1.0,1,0,0,1,0
2119,1,0.0,2,0.0,1,0,0,1,0
2120,0,0.0,2,1.0,0,0,1,1,0
2121,1,75361.44,2,0.0,0,0,1,3,0
2122,0,0.0,2,1.0,1,0,0,3,0
2123,0,0.0,2,1.0,1,0,0,0,0
2124,0,155519.35,1,1.0,0,0,1,0,0
2125,1,0.0,2,0.0,1,0,0,4,0
2126,1,122446.61,1,0.0,1,0,0,1,0
2127,1,0.0,2,1.0,0,0,1,4,0
2128,0,0.0,2,0.0,1,0,0,0,0
2129,0,0.0,2,0.0,1,0,0,4,0
2130,0,0.0,2,1.0,0,0,1,0,0
2131,1,0.0,2,0.0,1,0,0,2,0
2132,0,113311.11,1,0.0,1,0,0,3,0
2133,1,0.0,2,1.0,1,0,0,2,0
2134,1,0.0,2,1.0,1,0,0,0,0
2135,1,0.0,2,0.0,1,0,0,3,0
2136,0,0.0,2,1.0,1,0,0,1,0
2137,0,0.0,2,1.0,1,0,0,2,0
2138,0,0.0,2,0.0,0,0,1,3,0
2139,0,0.0,2,0.0,1,0,0,0,0
2140,0,0.0,2,0.0,1,0,0,0,0
2141,0,131240.61,1,1.0,1,0,0,0,0
2142,1,83495.11,1,0.0,0,1,0,3,0
2143,1,134164.07,1,0.0,1,0,0,0,0
2144,1,0.0,2,1.0,1,0,0,2,0
2145,0,90594.55,1,1.0,0,1,0,0,0
2146,0,185891.54,2,0.0,0,1,0,1,0
2147,0,89079.41,2,0.0,0,1,0,2,0
2148,1,133599.7,1,0.0,0,1,0,3,0
2149,1,0.0,1,1.0,1,0,0,4,0
2150,1,94521.17,1,0.0,1,0,0,3,0
2151,0,0.0,2,1.0,0,0,1,3,0
2152,0,0.0,2,1.0,1,0,0,1,0
2153,1,0.0,2,1.0,0,0,1,4,0
2154,0,131762.66,1,0.0,0,1,0,1,0
2155,0,0.0,1,1.0,1,0,0,4,0
2156,1,0.0,2,0.0,1,0,0,0,0
2157,1,0.0,1,1.0,1,0,0,2,0
2158,1,0.0,2,0.0,0,0,1,1,0
2159,1,0.0,2,0.0,1,0,0,2,0
2160,1,96418.09,1,1.0,1,0,0,3,0
2161,0,0.0,1,0.0,1,0,0,2,0
2162,1,139562.05,2,0.0,1,0,0,0,0
2163,0,0.0,2,0.0,1,0,0,2,0
2164,0,72594.0,1,1.0,1,0,0,3,0
2165,0,0.0,1,0.0,1,0,0,0,0
2166,1,0.0,2,0.0,1,0,0,1,0
2167,0,0.0,1,0.0,1,0,0,1,0
2168,0,0.0,2,0.0,1,0,0,2,0
2169,0,0.0,2,0.0,1,0,0,0,0
2170,1,163760.52,2,0.0,1,0,0,0,0
2171,0,0.0,2,1.0,1,0,0,0,0
2172,0,138053.79,2,1.0,0,1,0,2,0
2173,0,113657.41,2,0.0,0,1,0,2,0
2174,0,0.0,2,0.0,1,0,0,2,0
2175,0,0.0,2,1.0,1,0,0,3,0
2176,1,0.0,2,0.0,1,0,0,0,0
2177,0,0.0,2,0.0,1,0,0,3,0
2178,1,0.0,2,0.0,1,0,0,0,0
2179,1,0.0,2,0.0,0,0,1,3,0
2180,0,82267.13,2,1.0,1,0,0,0,0
2181,0,171260.46,1,1.0,1,0,0,0,0
2182,1,110783.52,1,1.0,0,1,0,0,0
2183,1,0.0,2,0.0,1,0,0,1,0
2184,0,0.0,2,1.0,1,0,0,1,0
2185,0,0.0,2,1.0,1,0,0,0,0
2186,1,0.0,2,0.0,1,0,0,2,0
2187,0,143958.95,2,1.0,0,1,0,3,0
2188,1,0.0,2,0.0,0,0,1,0,0
2189,0,0.0,2,1.0,1,0,0,2,0
2190,0,141665.63,1,1.0,0,1,0,1,0
2191,0,0.0,2,1.0,1,0,0,0,0
2192,0,109161.82,2,0.0,0,1,0,1,0
2193,1,94504.35,1,1.0,0,1,0,2,0
2194,0,0.0,1,1.0,1,0,0,2,0
2195,0,135827.33,1,0.0,0,0,1,0,0
2196,0,0.0,2,1.0,1,0,0,4,0
2197,0,130170.47,1,1.0,1,0,0,3,0
2198,0,71460.67,1,1.0,1,0,0,3,0
2199,1,0.0,2,1.0,0,0,1,2,0
2200,1,106074.89,2,1.0,0,1,0,2,0
2201,0,128398.36,2,1.0,0,1,0,1,0
2202,1,0.0,2,0.0,1,0,0,2,0
2203,0,0.0,2,0.0,1,0,0,1,0
2204,1,114427.86,1,0.0,0,1,0,0,0
2205,0,0.0,2,1.0,1,0,0,4,0
2206,0,133681.78,2,1.0,0,1,0,4,0
2207,0,0.0,2,1.0,1,0,0,0,0
2208,0,143966.3,2,1.0,0,1,0,3,0
2209,1,0.0,2,0.0,0,0,1,2,0
2210,1,93949.84,1,1.0,1,0,0,2,0
2211,0,0.0,1,1.0,1,0,0,2,0
2212,0,140197.43,1,1.0,1,0,0,1,0
2213,1,0.0,2,1.0,1,0,0,2,0
2214,0,122570.87,1,0.0,1,0,0,2,0
2215,1,0.0,2,1.0,1,0,0,3,0
2216,0,0.0,2,0.0,1,0,0,0,0
2217,1,0.0,2,1.0,0,0,1,3,0
2218,0,0.0,1,1.0,1,0,0,1,0
2219,1,0.0,2,0.0,1,0,0,2,0
2220,0,88141.81,1,1.0,1,0,0,0,0
2221,0,0.0,1,0.0,1,0,0,4,0
2222,1,125193.96,2,1.0,0,1,0,4,0
2223,0,92363.3,1,0.0,1,0,0,2,0
2224,0,0.0,2,0.0,1,0,0,2,0
2225,0,0.0,2,0.0,0,0,1,2,0
2226,0,129893.56,2,0.0,0,1,0,0,0
2227,0,122318.88,2,1.0,1,0,0,4,0
2228,1,134006.39,1,1.0,0,0,1,2,0
2229,0,0.0,2,1.0,1,0,0,0,0
